log_name,NSP,F1 Score,Accuracy,Precision,Recall
0210002,0.5622886419296265,0.911764705882353,0.904,0.8435374149659864,0.992
1201004,0.5515362024307251,0.9959839357429718,0.996,1.0,0.992
1001000,0.5566247701644897,0.9880478087649401,0.988,0.9841269841269841,0.992
1101014,0.6011925339698792,0.97165991902834,0.972,0.9836065573770492,0.96
1011111,0.5038036704063416,0.976190476190476,0.976,0.968503937007874,0.984
0211000,0.5343759655952454,0.9689922480620156,0.968,0.9398496240601504,1.0
0000104,0.5134800672531128,1.0,1.0,1.0,1.0
0100104,0.5584215521812439,1.0,1.0,1.0,1.0
0210010,0.5549403429031372,0.9328358208955224,0.928,0.8741258741258742,1.0
1201113,0.5551689267158508,0.919831223628692,0.924,0.9732142857142857,0.872
1200112,0.58973628282547,0.9754098360655737,0.976,1.0,0.952
0010104,0.5340370535850525,0.9469696969696969,0.944,0.8992805755395683,1.0
1201014,0.5902498960494995,0.9361702127659575,0.94,1.0,0.88
1110014,0.5720214247703552,0.9132075471698112,0.908,0.8642857142857143,0.968
1000100,0.5515193343162537,1.0,1.0,1.0,1.0
1110103,0.5689130425453186,0.9641434262948207,0.964,0.9603174603174603,0.968
1201003,0.5763131976127625,0.9919354838709677,0.992,1.0,0.984
1011114,0.5253337025642395,0.9723320158102766,0.972,0.9609375,0.984
0111014,0.5666773319244385,0.9538461538461539,0.952,0.9185185185185185,0.992
1210102,0.5422911047935486,0.9541984732824427,0.952,0.9124087591240876,1.0
0101104,0.5671876668930054,1.0,1.0,1.0,1.0
1011013,0.5202787518501282,0.8953068592057761,0.884,0.8157894736842105,0.992
1001113,0.513923704624176,0.9878542510121457,0.988,1.0,0.976
0101102,0.5641515851020813,1.0,1.0,1.0,1.0
0200014,0.5584326386451721,1.0,1.0,1.0,1.0
1111111,0.5930206775665283,0.9149797570850203,0.916,0.9262295081967213,0.904
0001104,0.5150558948516846,1.0,1.0,1.0,1.0
1111113,0.6011335849761963,0.9045643153526971,0.908,0.9396551724137931,0.872
1200113,0.5623089075088501,0.9711934156378601,0.972,1.0,0.944
1211002,0.5579794049263,0.8721804511278196,0.864,0.8226950354609929,0.928
0211013,0.5405543446540833,0.9596774193548387,0.96,0.967479674796748,0.952
0211011,0.5535969138145447,0.959349593495935,0.96,0.9752066115702479,0.944
1101100,0.569476306438446,0.9754098360655737,0.976,1.0,0.952
0011011,0.5082154870033264,0.8802816901408451,0.864,0.7861635220125787,1.0
1211011,0.5628736615180969,0.92,0.92,0.92,0.92
1010101,0.5449506640434265,0.9348659003831418,0.932,0.8970588235294118,0.976
1101110,0.6116708517074585,0.9626556016597512,0.964,1.0,0.928
0001111,0.5186508297920227,0.9919354838709677,0.992,1.0,0.984
1200101,0.5239143967628479,0.9758064516129032,0.976,0.983739837398374,0.968
0001102,0.5167765617370605,0.9959839357429718,0.996,1.0,0.992
0000113,0.4851349890232086,0.9919354838709677,0.992,1.0,0.984
1010002,0.5666934251785278,0.9641434262948207,0.964,0.9603174603174603,0.968
0010114,0.494035542011261,0.9363295880149813,0.932,0.8802816901408451,1.0
0101013,0.5794737935066223,0.9795918367346939,0.98,1.0,0.96
0210103,0.5140936970710754,0.9469696969696969,0.944,0.8992805755395683,1.0
0211001,0.5652356147766113,0.9571984435797666,0.956,0.9318181818181818,0.984
1200004,0.5663393139839172,0.9879518072289156,0.988,0.9919354838709677,0.984
1201101,0.5546998381614685,0.9288702928870293,0.932,0.9736842105263158,0.888
1211010,0.5626776218414307,0.8863636363636364,0.88,0.841726618705036,0.936
0001002,0.5248817205429077,0.9919354838709677,0.992,1.0,0.984
1101104,0.581368625164032,0.9754098360655737,0.976,1.0,0.952
0100000,0.5613827109336853,1.0,1.0,1.0,1.0
0010010,0.4638170897960663,0.9469696969696969,0.944,0.8992805755395683,1.0
1111102,0.5910129547119141,0.9128630705394191,0.916,0.9482758620689655,0.88
1100111,0.607371985912323,0.9626556016597512,0.964,1.0,0.928
0200004,0.5632132291793823,1.0,1.0,1.0,1.0
1100014,0.6109652519226074,0.9919354838709677,0.992,1.0,0.984
1111013,0.6136701107025146,0.9118773946360154,0.908,0.875,0.952
0200001,0.5696431994438171,0.9920634920634921,0.992,0.984251968503937,1.0
0210000,0.5672679543495178,0.9578544061302682,0.956,0.9191176470588235,1.0
1111112,0.5962436199188232,0.8932806324110673,0.892,0.8828125,0.904
0110110,0.5672604441642761,0.9689922480620156,0.968,0.9398496240601504,1.0
1010112,0.5207817554473877,0.9723320158102766,0.972,0.9609375,0.984
1111101,0.5776302814483643,0.8979591836734694,0.9,0.9166666666666666,0.88
1101004,0.606465756893158,0.9711934156378601,0.972,1.0,0.944
0100004,0.5595061779022217,1.0,1.0,1.0,1.0
0101003,0.5722770094871521,1.0,1.0,1.0,1.0
1100100,0.5799366235733032,0.96,0.96,0.96,0.96
0210014,0.5463484525680542,0.9578544061302682,0.956,0.9191176470588235,1.0
0211004,0.5106539130210876,0.9578544061302682,0.956,0.9191176470588235,1.0
1011004,0.5742751359939575,0.8676470588235294,0.856,0.8027210884353742,0.944
1201010,0.5665997266769409,0.9322033898305084,0.936,0.990990990990991,0.88
0101000,0.5612472295761108,0.9803921568627451,0.98,0.9615384615384616,1.0
0011013,0.5076439380645752,0.9225092250922509,0.916,0.8561643835616438,1.0
1010113,0.5172638297080994,0.9649805447470818,0.964,0.9393939393939394,0.992
1101013,0.622588574886322,0.9711934156378601,0.972,1.0,0.944
0100112,0.580966591835022,1.0,1.0,1.0,1.0
0011014,0.5107872486114502,0.9090909090909091,0.9,0.8333333333333334,1.0
